ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,HIGH_VALUE,PREDICTED_HIGH_VALUE,PRODUCTLINE_DECODED,COUNTRY_DECODED,DEALSIZE_DECODED,CUSTOMERNAME_DECODED
10283,0.3956043956043956,1.0,13,0.355440577559782,2004-08-20,Shipped,3,8,2004,3,122,S24_2011,68,(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,3,,Lincoln,Elizabeth,1,1,1,Ships,Canada,Medium,"Royal Canadian Collectables, Ltd."
10326,0.3846153846153846,1.0,4,0.2831595796383561,2004-11-09,Shipped,4,11,2004,3,122,S24_2011,89,0921-12 3555,Berguvsv„gen  8,,Lule,,S-958 22,15,EMEA,Berglund,Christina,1,0,1,Ships,Sweden,Medium,"Volvo Model Replicas, Co"
10396,0.4725274725274726,1.0,6,0.3851736715911791,2005-03-23,Shipped,1,3,2005,3,122,S24_2011,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,1,1,Ships,USA,Medium,Mini Gifts Distributors Ltd.
10140,0.4505494505494506,1.0,1,0.3399104602935003,2003-07-24,Shipped,3,7,2003,5,127,S24_2300,79,6505556809,9408 Furth Circle,,Burlingame,CA,94217,18,,Hirano,Juri,1,1,1,Trucks and Buses,USA,Medium,Technics Stores Inc.
10151,0.3956043956043956,1.0,8,0.3394443067878274,2003-09-21,Shipped,3,9,2003,5,127,S24_2300,63,981-443655,Torikatu 38,,Oulu,,90110,5,EMEA,Koskitalo,Pirkko,1,1,1,Trucks and Buses,Finland,Medium,"Oulu Toy Supplies, Inc."
10194,0.4725274725274726,1.0,1,0.3881279378148284,2003-11-25,Shipped,4,11,2003,5,127,S24_2300,71,78.32.5555,"2, rue du Commerce",,Lyon,,69004,6,EMEA,Saveley,Mary,1,1,1,Trucks and Buses,France,Medium,"Saveley & Henriot, Co."
10207,0.4395604395604396,1.0,12,0.465926310983209,2003-12-09,Shipped,4,12,2003,5,127,S24_2300,29,6175552555,6251 Ingle Ln.,,Boston,MA,51003,18,,Franco,Valarie,1,1,1,Trucks and Buses,USA,Medium,Diecast Collectables
10229,0.4615384615384615,1.0,6,0.3839656428690646,2004-03-11,Shipped,1,3,2004,5,127,S24_2300,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,1,1,Trucks and Buses,USA,Medium,Mini Gifts Distributors Ltd.
10259,0.4505494505494506,1.0,9,0.3531803947893744,2004-06-15,Shipped,2,6,2004,5,127,S24_2300,38,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,13,APAC,Victorino,Wendy,1,1,1,Trucks and Buses,Singapore,Medium,Handji Gifts& Co
10271,0.4065934065934066,1.0,10,0.3766667377415967,2004-07-20,Shipped,3,7,2004,5,127,S24_2300,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,1,1,Trucks and Buses,USA,Medium,Mini Gifts Distributors Ltd.
10291,0.4615384615384615,1.0,1,0.3614491050808527,2004-09-08,Shipped,3,9,2004,5,127,S24_2300,72,0695-34 6555,?kergatan 24,,Boras,,S-844 67,15,EMEA,Larsson,Maria,1,1,1,Trucks and Buses,Sweden,Medium,Scandinavian Gift Ideas
10313,0.3956043956043956,1.0,4,0.3749572631348309,2004-10-22,Shipped,4,10,2004,5,127,S24_2300,17,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,3,,Tannamuri,Yoshi,1,1,1,Trucks and Buses,Canada,Medium,Canadian Gift Exchange Network
10334,0.3956043956043956,1.0,5,0.3710045166892514,2004-11-19,On Hold,4,11,2004,5,127,S24_2300,89,0921-12 3555,Berguvsv„gen  8,,Lule,,S-958 22,15,EMEA,Berglund,Christina,1,1,1,Trucks and Buses,Sweden,Medium,"Volvo Model Replicas, Co"
10358,0.3846153846153846,1.0,7,0.3825193905888461,2004-12-10,Shipped,4,12,2004,5,127,S24_2300,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,1,Trucks and Buses,Spain,Medium,Euro Shopping Channel
10412,0.7032967032967034,1.0,10,0.5893731705864492,2005-05-03,Shipped,2,5,2005,5,127,S24_2300,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,0,1,1,Trucks and Buses,Spain,Large,Euro Shopping Channel
10425,0.4725274725274726,1.0,9,0.369717815372331,2005-05-31,In Process,2,5,2005,5,127,S24_2300,44,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,6,EMEA,Labrune,Janine,1,1,1,Trucks and Buses,France,Medium,La Rochelle Gifts
10302,0.4725274725274726,1.0,5,0.3541538762428616,2003-10-06,Shipped,4,10,2003,0,90,S24_2766,86,(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,17,EMEA,Devon,Elizabeth,1,1,1,Classic Cars,UK,Medium,"UK Collectables, Ltd."
10368,0.3736263736263737,1.0,2,0.2665361338816397,2005-01-19,Shipped,1,1,2005,0,90,S24_2766,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,0,1,Classic Cars,USA,Medium,Mini Gifts Distributors Ltd.
10407,0.7692307692307693,0.924781181619256,6,0.4926132315540338,2005-04-22,On Hold,2,4,2005,0,90,S24_2766,81,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,18,,Frick,Sue,0,1,1,Classic Cars,USA,Large,The Sharp Gifts Warehouse
10420,0.3626373626373627,1.0,9,0.2537963203283368,2005-05-29,In Process,2,5,2005,0,90,S24_2766,75,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,0,APAC,Huxley,Adrian,1,0,1,Classic Cars,Australia,Medium,Souveniers And Things Co.
10371,0.4285714285714286,1.0,8,0.3723103347114518,2005-01-23,Shipped,1,1,2005,0,35,S24_2840,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,1,1,Classic Cars,USA,Medium,Mini Gifts Distributors Ltd.
10383,0.3736263736263737,1.0,3,0.4122936590623846,2005-02-22,Shipped,1,2,2005,0,35,S24_2840,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,1,Classic Cars,Spain,Medium,Euro Shopping Channel
10339,0.5384615384615385,1.0,12,0.4214733538862424,2004-11-23,Shipped,4,11,2004,2,68,S24_2841,82,+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,10,Japan,Shimamura,Akiko,1,1,1,Planes,Japan,Medium,"Tokyo Collectables, Ltd"
10110,0.4395604395604396,1.0,10,0.4014618397476007,2003-03-18,Shipped,1,3,2003,0,117,S24_2887,0,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,17,EMEA,Ashworth,Victoria,1,1,1,Classic Cars,UK,Medium,"AV Stores, Co."
10204,0.3956043956043956,1.0,7,0.2764474103114038,2003-12-02,Shipped,4,12,2003,0,117,S24_2887,58,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,18,,Young,Jeff,1,0,1,Classic Cars,USA,Medium,Muscle Machine Inc
10267,0.4065934065934066,1.0,2,0.3061312420638101,2004-07-07,Shipped,3,7,2004,0,117,S24_2887,58,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,18,,Young,Jeff,1,1,1,Classic Cars,USA,Medium,Muscle Machine Inc
10279,0.4615384615384615,1.0,2,0.3748955014716187,2004-08-09,Shipped,3,8,2004,0,117,S24_2887,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,1,Classic Cars,Spain,Medium,Euro Shopping Channel
10288,0.4615384615384615,1.0,8,0.4453390899124824,2004-09-01,Shipped,3,9,2004,0,117,S24_2887,38,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,13,APAC,Victorino,Wendy,1,1,1,Classic Cars,Singapore,Medium,Handji Gifts& Co
10302,0.4285714285714286,1.0,4,0.3725419409484974,2003-10-06,Shipped,4,10,2003,0,117,S24_2887,86,(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,17,EMEA,Devon,Elizabeth,1,1,1,Classic Cars,UK,Medium,"UK Collectables, Ltd."
10311,0.4065934065934066,1.0,3,0.3024321595921378,2004-10-16,Shipped,4,10,2004,0,117,S24_2887,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,1,Classic Cars,Spain,Medium,Euro Shopping Channel
10407,0.5824175824175825,0.9815371991247266,5,0.3924968402291947,2005-04-22,On Hold,2,4,2005,0,117,S24_2887,81,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,18,,Frick,Sue,1,1,1,Classic Cars,USA,Medium,The Sharp Gifts Warehouse
10420,0.5384615384615385,0.949398249452954,8,0.3539803553795512,2005-05-29,In Process,2,5,2005,0,117,S24_2887,75,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,0,APAC,Huxley,Adrian,1,1,1,Classic Cars,Australia,Medium,Souveniers And Things Co.
10367,0.3296703296703297,1.0,2,0.3335328333089473,2005-01-12,Resolved,1,1,2005,0,37,S24_2972,85,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,18,,Young,Julie,1,1,1,Classic Cars,USA,Medium,Toys4GrownUps.com
10378,0.3846153846153846,1.0,7,0.395180531547343,2005-02-10,Shipped,1,2,2005,0,37,S24_2972,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,1,Classic Cars,Spain,Medium,Euro Shopping Channel
10390,0.3406593406593407,1.0,5,0.3244398989167446,2005-03-04,Shipped,1,3,2005,0,37,S24_2972,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,1,1,Classic Cars,USA,Medium,Mini Gifts Distributors Ltd.
10142,0.4725274725274726,0.9760667396061268,1,0.3185225433747014,2003-08-08,Shipped,3,8,2003,6,88,S24_3151,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,1,1,Vintage Cars,USA,Medium,Mini Gifts Distributors Ltd.
10339,0.5384615384615385,1.0,13,0.7555414549430288,2004-11-23,Shipped,4,11,2004,6,88,S24_3151,82,+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,10,Japan,Shimamura,Akiko,0,1,1,Vintage Cars,Japan,Large,"Tokyo Collectables, Ltd"
10414,0.5934065934065935,1.0,5,0.4136024181161664,2005-05-06,On Hold,2,5,2005,6,88,S24_3151,37,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,18,,Yoshido,Juri,1,1,1,Vintage Cars,USA,Medium,Gifts4AllAges.com
10110,0.3406593406593407,1.0,14,0.2383919321621656,2003-03-18,Shipped,1,3,2003,0,107,S24_3432,0,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,17,EMEA,Ashworth,Victoria,1,0,1,Classic Cars,UK,Medium,"AV Stores, Co."
10124,0.4065934065934066,1.0,13,0.3471056940577193,2003-05-21,Shipped,2,5,2003,0,107,S24_3432,74,7025551838,8489 Strong St.,,Las Vegas,NV,83030,18,,King,Sue,1,1,1,Classic Cars,USA,Medium,Signal Gift Stores
10182,0.4725274725274726,1.0,17,0.4236511877723672,2003-11-12,Shipped,4,11,2003,0,107,S24_3432,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,1,1,Classic Cars,USA,Medium,Mini Gifts Distributors Ltd.
10192,0.4395604395604396,1.0,5,0.3737955556601256,2003-11-20,Shipped,4,11,2003,0,107,S24_3432,60,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,18,,Young,Valarie,1,1,1,Classic Cars,USA,Medium,Online Diecast Creations Co.
10267,0.4065934065934066,1.0,6,0.340339850904404,2004-07-07,Shipped,3,7,2004,0,107,S24_3432,58,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,18,,Young,Jeff,1,1,1,Classic Cars,USA,Medium,Muscle Machine Inc
10279,0.4615384615384615,1.0,6,0.418058080962188,2004-08-09,Shipped,3,8,2004,0,107,S24_3432,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,1,Classic Cars,Spain,Medium,Euro Shopping Channel
10288,0.3846153846153846,1.0,12,0.3228613002153571,2004-09-01,Shipped,3,9,2004,0,107,S24_3432,38,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,13,APAC,Victorino,Wendy,1,1,1,Classic Cars,Singapore,Medium,Handji Gifts& Co
10108,0.3736263736263737,1.0,1,0.3651783331262357,2003-03-03,Shipped,1,3,2003,0,140,S24_3856,25,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,12,Japan,Cruz,Arnold,1,1,1,Classic Cars,Philippines,Medium,Cruz & Sons Co.
10122,0.4065934065934066,1.0,5,0.3685730188292195,2003-05-08,Shipped,2,5,2003,0,140,S24_3856,47,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,6,EMEA,Lebihan,Laurence,1,1,1,Classic Cars,France,Medium,Marseille Mini Autos
10135,0.4505494505494506,1.0,2,0.4304155604098916,2003-07-02,Shipped,3,7,2003,0,140,S24_3856,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,1,1,Classic Cars,USA,Medium,Mini Gifts Distributors Ltd.
10160,0.3186813186813187,1.0,3,0.3150999178716931,2003-10-11,Shipped,4,10,2003,0,140,S24_3856,49,2155554369,6047 Douglas Av.,,Los Angeles,CA,,18,,Chandler,Michael,1,1,1,Classic Cars,USA,Medium,"Men 'R' US Retailers, Ltd."
10192,0.4285714285714286,1.0,14,0.4291862092088112,2003-11-20,Shipped,4,11,2003,0,140,S24_3856,60,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,18,,Young,Valarie,1,1,1,Classic Cars,USA,Medium,Online Diecast Creations Co.
10203,0.4505494505494506,1.0,3,0.4789683155315144,2003-12-02,Shipped,4,12,2003,0,140,S24_3856,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,1,Classic Cars,Spain,Medium,Euro Shopping Channel
10212,0.4725274725274726,1.0,13,0.4755309848705984,2004-01-16,Shipped,1,1,2004,0,140,S24_3856,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,1,Classic Cars,Spain,Medium,Euro Shopping Channel
10225,0.3736263736263737,1.0,4,0.2990933534892032,2004-02-22,Shipped,1,2,2004,0,140,S24_3856,87,0897-034555,Grenzacherweg 237,,Gensve,,1203,16,EMEA,Holz,Michael,1,1,1,Classic Cars,Switzerland,Medium,"Vida Sport, Ltd"
10253,0.3626373626373627,1.0,8,0.3430617756331122,2004-06-01,Cancelled,2,6,2004,0,140,S24_3856,86,(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,17,EMEA,Devon,Elizabeth,1,1,1,Classic Cars,UK,Medium,"UK Collectables, Ltd."
10287,0.3296703296703297,1.0,7,0.2805148569886631,2004-08-30,Shipped,3,8,2004,0,140,S24_3856,87,0897-034555,Grenzacherweg 237,,Gensve,,1203,16,EMEA,Holz,Michael,1,0,1,Classic Cars,Switzerland,Medium,"Vida Sport, Ltd"
10301,0.4835164835164836,1.0,11,0.5324274465890284,2003-10-05,Shipped,4,10,2003,0,140,S24_3856,59,+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,11,EMEA,Klaeboe,Jan,0,1,1,Classic Cars,Norway,Large,"Norway Gifts By Mail, Co."
10310,0.4285714285714286,1.0,5,0.3687700679451821,2004-10-16,Shipped,4,10,2004,0,140,S24_3856,83,0221-5554327,Mehrheimerstr. 369,,Koln,,50739,7,EMEA,Pfalzheim,Henriette,1,1,1,Classic Cars,Germany,Medium,"Toms Spezialitten, Ltd"
10342,0.3956043956043956,1.0,6,0.3331754979717911,2004-11-24,Shipped,4,11,2004,0,140,S24_3856,6,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,0,APAC,Ferguson,Peter,1,1,1,Classic Cars,Australia,Medium,"Australian Collectors, Co."
10390,0.4285714285714286,1.0,8,0.4618096020269591,2005-03-04,Shipped,1,3,2005,0,140,S24_3856,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,1,1,Classic Cars,USA,Medium,Mini Gifts Distributors Ltd.
10405,0.7692307692307693,1.0,3,0.8277217225327873,2005-04-14,Shipped,2,4,2005,0,140,S24_3856,52,88.60.1555,"24, place Kluber",,Strasbourg,,67000,6,EMEA,Citeaux,Frederique,0,1,1,Classic Cars,France,Large,Mini Caravy
10419,0.7032967032967034,1.0,8,0.6439293064238748,2005-05-17,Shipped,2,5,2005,0,140,S24_3856,70,6562-9555,Geislweg 14,,Salzburg,,5020,1,EMEA,Pipps,Georg,0,1,1,Classic Cars,Austria,Large,Salzburg Collectables
10115,0.4175824175824176,1.0,1,0.3739896637445068,2003-04-04,Shipped,2,4,2003,0,118,S24_4048,19,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,18,,Hernandez,Maria,1,1,1,Classic Cars,USA,Medium,Classic Legends Inc.
10184,0.4725274725274726,1.0,2,0.3906859000328662,2003-11-14,Shipped,4,11,2003,0,118,S24_4048,41,(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,14,EMEA,Roel,Jose Pedro,1,1,1,Classic Cars,Spain,Medium,"Iberia Gift Imports, Corp."
10220,0.3406593406593407,1.0,7,0.3345871931309266,2004-02-12,Shipped,1,2,2004,0,118,S24_4048,20,+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,8,EMEA,Cassidy,Dean,1,1,1,Classic Cars,Ireland,Medium,"Clover Collections, Co."
10230,0.4285714285714286,1.0,5,0.3128537050012978,2004-03-15,Shipped,1,3,2004,0,118,S24_4048,13,+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,7,EMEA,Keitel,Roland,1,1,1,Classic Cars,Germany,Medium,"Blauer See Auto, Co."
10246,0.4395604395604396,1.0,1,0.4285869740240739,2004-05-05,Shipped,2,5,2004,0,118,S24_4048,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,1,Classic Cars,Spain,Medium,Euro Shopping Channel
10282,0.3626373626373627,1.0,10,0.3172828985630855,2004-08-20,Shipped,3,8,2004,0,118,S24_4048,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,1,1,Classic Cars,USA,Medium,Mini Gifts Distributors Ltd.
10305,0.3296703296703297,1.0,1,0.3058194927161677,2004-10-13,Shipped,4,10,2004,0,118,S24_4048,48,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,18,,Hernandez,Marta,1,1,1,Classic Cars,USA,Medium,Marta's Replicas Co.
10314,0.3516483516483517,1.0,10,0.2586732859484129,2004-10-22,Shipped,4,10,2004,0,118,S24_4048,39,86 21 3555,Smagsloget 45,,Aaarhus,,8200,4,EMEA,Ibsen,Palle,1,0,1,Classic Cars,Denmark,Medium,Heintze Collectables
10325,0.4175824175824176,1.0,5,0.3561317199814421,2004-11-05,Shipped,4,11,2004,0,118,S24_4048,11,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,11,EMEA,Bergulfsen,Jonas,1,1,1,Classic Cars,Norway,Medium,Baane Mini Imports
10394,0.3406593406593407,1.0,7,0.3474549415580262,2005-03-15,Shipped,1,3,2005,0,118,S24_4048,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,1,Classic Cars,Spain,Medium,Euro Shopping Channel
10183,0.4505494505494506,1.0,12,0.3347614492521324,2003-11-13,Shipped,4,11,2003,6,97,S24_4258,18,2155554695,782 First Street,,Philadelphia,PA,71270,18,,Cervantes,Francisca,1,1,1,Vintage Cars,USA,Medium,"Classic Gift Ideas, Inc"
10269,0.4615384615384615,0.964305251641138,2,0.3082634899604211,2004-07-16,Shipped,3,7,2004,6,97,S24_4258,70,6562-9555,Geislweg 14,,Salzburg,,5020,1,EMEA,Pipps,Georg,1,1,1,Vintage Cars,Austria,Medium,Salzburg Collectables
10290,0.4285714285714286,1.0,1,0.3447822791083086,2004-09-07,Shipped,3,9,2004,6,97,S24_4258,10,6175558428,16780 Pompton St.,,Brickhaven,MA,58339,18,,Taylor,Leslie,1,1,1,Vintage Cars,USA,Medium,Auto-Moto Classics Inc.
10312,0.4175824175824176,1.0,7,0.3237156698897923,2004-10-21,Shipped,4,10,2004,6,97,S24_4258,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,1,1,Vintage Cars,USA,Medium,Mini Gifts Distributors Ltd.
10333,0.3626373626373627,1.0,1,0.2898408681337023,2004-11-18,Shipped,4,11,2004,6,97,S24_4258,56,6505555787,5557 North Pendale Street,,San Francisco,CA,,18,,Murphy,Julie,1,0,1,Vintage Cars,USA,Medium,Mini Wheels Co.
10358,0.3846153846153846,1.0,6,0.4679820920587001,2004-12-10,Shipped,4,12,2004,6,97,S24_4258,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,1,Vintage Cars,Spain,Medium,Euro Shopping Channel
10375,0.4065934065934066,1.0,2,0.7027205277387072,2005-02-03,Shipped,1,2,2005,2,72,S24_4278,44,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,6,EMEA,Labrune,Janine,0,1,1,Planes,France,Large,La Rochelle Gifts
10310,0.4725274725274726,0.9591083150984684,14,0.3140551164023537,2004-10-16,Shipped,4,10,2004,0,80,S24_4620,83,0221-5554327,Mehrheimerstr. 369,,Koln,,50739,7,EMEA,Pfalzheim,Henriette,1,1,1,Classic Cars,Germany,Medium,"Toms Spezialitten, Ltd"
10331,0.3846153846153846,1.0,2,0.3847803086171491,2004-11-17,Shipped,4,11,2004,0,80,S24_4620,57,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,18,,Hernandez,Rosa,1,1,1,Classic Cars,USA,Medium,Motor Mint Distributors Inc.
10363,0.4065934065934066,1.0,9,0.3435330759440528,2005-01-06,Shipped,1,1,2005,0,80,S24_4620,77,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,5,EMEA,Suominen,Kalle,1,1,1,Classic Cars,Finland,Medium,Suominen Souveniers
10378,0.3846153846153846,1.0,2,0.3243987244746031,2005-02-10,Shipped,1,2,2005,0,80,S24_4620,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,1,Classic Cars,Spain,Medium,Euro Shopping Channel
10184,0.4395604395604396,1.0,13,0.3033107927771206,2003-11-14,Shipped,4,11,2003,5,96,S32_1268,41,(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,14,EMEA,Roel,Jose Pedro,1,1,1,Trucks and Buses,Spain,Medium,"Iberia Gift Imports, Corp."
10335,0.4175824175824176,1.0,1,0.3135249954597825,2004-11-19,Shipped,4,11,2004,5,96,S32_1268,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,1,1,Trucks and Buses,USA,Medium,Mini Gifts Distributors Ltd.
10348,0.3956043956043956,1.0,3,0.4341558173237054,2004-11-01,Shipped,4,11,2004,5,96,S32_1268,24,(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,14,EMEA,Sommer,Mart¡n,1,1,1,Trucks and Buses,Spain,Medium,"Corrida Auto Replicas, Ltd"
10358,0.3846153846153846,1.0,1,0.2901232071655294,2004-12-10,Shipped,4,12,2004,5,96,S32_1268,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,0,1,Trucks and Buses,Spain,Medium,Euro Shopping Channel
10235,0.3846153846153846,1.0,1,0.2717042616282875,2004-04-02,Shipped,2,4,2004,1,99,S32_1374,68,(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,3,,Lincoln,Elizabeth,1,0,1,Motorcycles,Canada,Medium,"Royal Canadian Collectables, Ltd."
10318,0.4505494505494506,1.0,7,0.3546317938748606,2004-11-02,Shipped,4,11,2004,1,99,S32_1374,28,2155551555,7586 Pompton St.,,Allentown,PA,70267,18,,Yu,Kyung,1,1,1,Motorcycles,USA,Medium,Diecast Classics Inc.
10340,0.5384615384615385,1.0,2,0.4412076757983247,2004-11-24,Shipped,4,11,2004,1,99,S32_1374,32,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,14,EMEA,Saavedra,Eduardo,1,1,1,Motorcycles,Spain,Medium,Enaco Distributors
10363,0.4835164835164836,1.0,2,0.4480933659885874,2005-01-06,Shipped,1,1,2005,1,99,S32_1374,77,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,5,EMEA,Suominen,Kalle,1,1,1,Motorcycles,Finland,Medium,Suominen Souveniers
10375,0.3406593406593407,1.0,3,0.4316802039899506,2005-02-03,Shipped,1,2,2005,1,99,S32_1374,44,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,6,EMEA,Labrune,Janine,1,1,1,Motorcycles,France,Medium,La Rochelle Gifts
10401,0.4725274725274726,1.0,1,0.3316366031967543,2005-04-03,On Hold,2,4,2005,1,99,S32_1374,80,2015559350,7476 Moss Rd.,,Newark,NJ,94019,18,,Brown,William,1,1,1,Motorcycles,USA,Medium,Tekni Collectables Inc.
10416,0.4285714285714286,1.0,2,0.3148719879241244,2005-05-10,Shipped,2,5,2005,1,99,S32_1374,42,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,9,EMEA,Moroni,Maurizio,1,1,1,Motorcycles,Italy,Medium,L'ordine Souveniers
10325,0.3516483516483517,1.0,3,0.6148219168614489,2004-11-05,Shipped,4,11,2004,5,54,S32_2509,11,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,11,EMEA,Bergulfsen,Jonas,0,1,1,Trucks and Buses,Norway,Large,Baane Mini Imports
10324,0.4615384615384615,1.0,4,0.5681565687572746,2004-11-05,Shipped,4,11,2004,5,64,S32_3522,88,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,18,,Frick,Michael,0,1,1,Trucks and Buses,USA,Large,Vitachrome Inc.
10382,0.4615384615384615,1.0,8,0.4645028516977474,2005-02-17,Shipped,1,2,2005,5,64,S32_3522,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,1,1,Trucks and Buses,USA,Medium,Mini Gifts Distributors Ltd.
10401,0.6153846153846154,0.6954321663019694,6,0.3188909075802884,2005-04-03,On Hold,2,4,2005,6,68,S32_4289,80,2015559350,7476 Moss Rd.,,Newark,NJ,94019,18,,Brown,William,1,1,1,Vintage Cars,USA,Medium,Tekni Collectables Inc.
