ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,Cluster,PCA1,PCA2
10401,0.3956043956043956,0.6721827133479212,3,0.1993379737909971,2005-04-03,On Hold,2,4,2005,2,84,S18_2581,80,2015559350,7476 Moss Rd.,,Newark,NJ,94019,18,,Brown,William,1,0,-0.10391621964825193,0.06796198784837185
10416,0.0989010989010989,0.9841356673960612,4,0.0735603466593925,2005-05-10,Shipped,2,5,2005,2,84,S18_2581,42,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,9,EMEA,Moroni,Maurizio,2,2,0.13254014485807097,-0.31193924657370725
10107,0.2527472527472528,0.601613785557987,6,0.1156634195227147,2003-02-24,Shipped,1,2,2003,1,60,S18_2625,45,2125557818,897 Long Airport Avenue,,NYC,NY,10022,18,,Yu,Kwai,2,0,-0.20485799212081812,-0.0721145841814237
10120,0.4395604395604396,0.4276531728665207,4,0.161225145525919,2003-04-29,Shipped,2,4,2003,1,60,S18_2625,6,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,0,APAC,Ferguson,Peter,2,0,-0.34443509910168263,0.14093752756248096
10134,0.2637362637362638,0.4772975929978118,6,0.1008237094201977,2003-07-01,Shipped,3,7,2003,1,60,S18_2625,46,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,6,EMEA,Da Cunha,Daniel,2,0,-0.32600623652219385,-0.040820674776129134
10145,0.2637362637362638,0.3116794310722101,10,0.0741117900809298,2003-08-25,Shipped,3,8,2003,1,60,S18_2625,85,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,18,,Young,Julie,2,0,-0.49040706062660405,-0.014357877885416037
10159,0.3956043956043956,0.336433260393873,18,0.1235255321980461,2003-10-10,Shipped,4,10,2003,1,60,S18_2625,23,6505551386,7734 Strong St.,,San Francisco,CA,,18,,Brown,Julie,2,0,-0.44474868064819056,0.10849291194626548
10168,0.4395604395604396,0.4690919037199125,5,0.1714731700717685,2003-10-28,Shipped,4,10,2003,1,60,S18_2625,79,6505556809,9408 Furth Circle,,Burlingame,CA,94217,18,,Hirano,Juri,2,0,-0.3020583690899117,0.13647472691925516
10180,0.2087912087912088,0.5103938730853392,13,0.0825599032988816,2003-11-11,Shipped,4,11,2003,1,60,S18_2625,26,20.16.1555,"184, chausse de Tournai",,Lille,,59000,6,EMEA,Rance,Martine,2,0,-0.3035693875394764,-0.10177621335678125
10188,0.2857142857142857,0.5270787746170679,5,0.1184728399409735,2003-11-18,Shipped,4,11,2003,1,60,S18_2625,40,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,11,EMEA,Oeztan,Veysel,2,0,-0.27236195473772673,-0.026399240005297225
10201,0.2637362637362638,0.5187363238512035,6,0.10750720368923,2003-12-01,Shipped,4,12,2003,1,60,S18_2625,56,6505555787,5557 North Pendale Street,,San Francisco,CA,,18,,Murphy,Julie,2,0,-0.28487209143248593,-0.04744183700394586
10210,0.3736263736263737,0.3116794310722101,3,0.1106320497446081,2004-01-12,Shipped,1,1,2004,1,60,S18_2625,62,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,10,Japan,Kentary,Mory,2,0,-0.4732988978954376,0.09050796946641593
10223,0.2417582417582418,0.4607494529540481,5,0.0892478091152862,2004-02-20,Shipped,1,2,2004,1,60,S18_2625,6,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,0,APAC,Ferguson,Peter,2,0,-0.3464131289743207,-0.060120300141989644
10236,0.1868131868131868,0.3944201312910284,2,0.0587787219306107,2004-04-03,Shipped,2,4,2004,1,60,S18_2625,57,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,18,,Hernandez,Rosa,2,0,-0.42133570825883404,-0.10286989340711292
10251,0.2527472527472528,0.4690919037199125,6,0.0950019374045543,2004-05-18,Shipped,2,5,2004,1,60,S18_2625,80,2015559350,7476 Moss Rd.,,Newark,NJ,94019,18,,Brown,William,2,0,-0.33615743945608073,-0.05050857107178269
10263,0.3076923076923077,0.4358588621444201,6,0.1114187756926681,2004-06-28,Shipped,2,6,2004,1,60,S18_2625,35,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,18,,King,Julie,2,0,-0.3593662030629722,0.009363816754473786
10275,0.3406593406593407,0.5021881838074398,5,0.1375718990314448,2004-07-23,Shipped,3,7,2004,1,60,S18_2625,44,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,6,EMEA,Labrune,Janine,2,0,-0.28682361747913454,0.03294956016139611
10285,0.1538461538461538,0.3033369803063458,10,0.0366945157848841,2004-08-27,Shipped,3,8,2004,1,60,S18_2625,48,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,18,,Hernandez,Marta,2,0,-0.5156400065271385,-0.11761917595899934
10298,0.2857142857142857,0.2951312910284464,2,0.0785689234427421,2004-09-27,Shipped,3,9,2004,1,60,S18_2625,4,40.32.2555,"54, rue Royale",,Nantes,,44000,6,EMEA,Schmitt,Carine,2,0,-0.5034739615879644,0.009151646075375663
10308,0.3076923076923077,0.3447757111597375,3,0.0947695959096132,2004-10-15,Shipped,4,10,2004,1,60,S18_2625,53,9145554562,3758 North Pendale Street,,White Plains,NY,24067,18,,Frick,Steve,2,0,-0.45046267507376075,0.0227312320676471
10318,0.3956043956043956,0.3531181619256017,5,0.1272929936539891,2004-11-02,Shipped,4,11,2004,1,60,S18_2625,28,2155551555,7586 Pompton St.,,Allentown,PA,70267,18,,Yu,Kyung,2,0,-0.4278111815679492,0.10647874789740885
10329,0.3516483516483517,1.0,12,0.3517407598302143,2004-11-15,Shipped,4,11,2004,1,60,S18_2625,45,2125557818,897 Long Airport Avenue,,NYC,NY,10022,18,,Yu,Kwai,1,1,0.2544366054906848,0.04274844700672187
10339,0.2637362637362638,0.4824945295404813,1,0.1016619034209344,2004-11-23,Shipped,4,11,2004,1,60,S18_2625,82,+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,10,Japan,Shimamura,Akiko,2,0,-0.3208474988541778,-0.04165105155717541
10362,0.1868131868131868,0.3116794310722101,3,0.048547608316355,2005-01-05,Shipped,1,1,2005,1,60,S18_2625,79,6505556809,9408 Furth Circle,,Burlingame,CA,94217,18,,Hirano,Juri,2,0,-0.5023827745384206,-0.08776397103169843
10374,0.1758241758241758,0.3613238512035011,4,0.0507673519025165,2005-02-02,Shipped,1,2,2005,1,60,S18_2625,7,61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,0,APAC,Calaghan,Tony,2,0,-0.4555583911276774,-0.10747571918701615
10389,0.3626373626373627,1.0,5,0.4778345478568336,2005-03-03,Shipped,1,3,2005,1,60,S18_2625,72,0695-34 6555,?kergatan 24,,Boras,,S-844 67,15,EMEA,Larsson,Maria,1,1,0.2988302650984185,0.12737484121392817
10402,0.5384615384615385,0.3944201312910284,2,0.1898781457089982,2005-04-07,Shipped,2,4,2005,1,60,S18_2625,9,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,6,EMEA,Perrier,Dominique,1,0,-0.3616274497115231,0.24132001784599433
10417,0.3296703296703297,0.4690919037199125,6,0.1264900920322308,2005-05-13,Disputed,2,5,2005,1,60,S18_2625,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2,0,-0.32211664577589344,0.026484551630409442
10101,0.2197802197802198,1.0,1,0.2419917548179612,2003-01-09,Shipped,1,1,2003,6,168,S18_2795,13,+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,7,EMEA,Keitel,Roland,1,2,0.2109256531831678,-0.12300868375887697
10110,0.2747252747252747,1.0,1,0.3376495422651973,2003-03-18,Shipped,1,3,2003,6,168,S18_2795,0,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,17,EMEA,Ashworth,Victoria,1,1,0.24646033364237296,-0.023710642392456738
10125,0.3076923076923077,1.0,2,0.4412525265299431,2003-05-21,Shipped,2,5,2003,6,168,S18_2795,6,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,0,APAC,Ferguson,Peter,1,1,0.2838892254669758,0.06384781433536679
10139,0.3846153846153846,1.0,8,0.549556014519873,2003-07-16,Shipped,3,7,2003,6,168,S18_2795,75,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,0,APAC,Huxley,Adrian,0,1,0.3247076216941114,0.18735345110285762
10149,0.1868131868131868,1.0,5,0.2756106868264578,2003-09-12,Shipped,3,9,2003,6,168,S18_2795,73,4155554312,2793 Furth Circle,,Brisbane,CA,94217,18,,Taylor,Sue,1,2,0.2213319236088811,-0.12747778799210108
10162,0.4615384615384615,1.0,3,0.4946072509663127,2003-10-18,Shipped,4,10,2003,6,168,S18_2795,23,6505551386,7734 Strong St.,,San Francisco,CA,,18,,Brown,Julie,0,1,0.30861675624935603,0.21200808620510592
10173,0.1758241758241758,1.0,7,0.2184120341130253,2003-11-05,Shipped,4,11,2003,6,168,S18_2795,67,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,9,EMEA,Rovelli,Giovanni,1,2,0.20095490846631736,-0.17038743360208097
10182,0.1648351648351648,1.0,4,0.1886377656394869,2003-11-12,Shipped,4,11,2003,6,168,S18_2795,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,2,0.19013795417524437,-0.1966913183325925
10193,0.1758241758241758,1.0,8,0.2347818158958346,2003-11-21,Shipped,4,11,2003,6,168,S18_2795,5,61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,0,APAC,Connery,Sean,1,2,0.20666136694503234,-0.1604753539157493
10205,0.3736263736263737,1.0,3,0.5154356366267251,2003-12-03,Shipped,4,12,2003,6,168,S18_2795,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,0,1,0.3123756262573465,0.158417950174632
10214,0.4835164835164836,1.0,1,0.665582651442907,2004-01-26,Shipped,1,1,2004,6,168,S18_2795,24,(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,14,EMEA,Sommer,Mart¡n,0,1,0.36909374646698057,0.3320860251012795
10227,0.2527472527472528,1.0,4,0.3747528614399144,2004-03-02,Shipped,1,3,2004,6,168,S18_2795,71,78.32.5555,"2, rue du Commerce",,Lyon,,69004,6,EMEA,Saveley,Mary,1,1,0.2585189819414031,-0.017794668994723317
10244,0.4065934065934066,1.0,8,0.4020544576112795,2004-04-29,Shipped,2,4,2004,6,168,S18_2795,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,0.2741644677303059,0.1145901522998507
10255,0.1978021978021978,1.0,1,0.2385081029096361,2004-06-04,Shipped,2,6,2004,6,168,S18_2795,52,88.60.1555,"24, place Kluber",,Strasbourg,,67000,6,EMEA,Citeaux,Frederique,1,2,0.2088358010113236,-0.14166855974872866
10280,0.1758241758241758,1.0,10,0.2921084034830637,2004-08-17,Shipped,3,8,2004,6,168,S18_2795,2,011-4988555,Via Monte Bianco 34,,Torino,,10100,9,EMEA,Accorti,Paolo,1,2,0.22664524920646079,-0.12576348592329933
10289,0.4065934065934066,1.0,3,0.5727813409192343,2004-09-03,Shipped,3,9,2004,6,168,S18_2795,40,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,11,EMEA,Oeztan,Veysel,0,1,0.3336793643687175,0.2179671242350919
10304,0.1538461538461538,1.0,14,0.2275968757421509,2004-10-11,Shipped,4,10,2004,6,168,S18_2795,8,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,6,EMEA,Tonini,Daniel,1,2,0.2032812564197095,-0.18137639991732374
10312,0.2087912087912088,1.0,11,0.2499229817354586,2004-10-21,Shipped,4,10,2004,6,168,S18_2795,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,2,0.21325272528921357,-0.12648148375733415
10322,0.3296703296703297,1.0,2,0.390812364390872,2004-11-04,Shipped,4,11,2004,6,168,S18_2795,60,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,18,,Young,Valarie,1,1,0.26718139236982275,0.049856238465913694
10332,0.1978021978021978,0.3527078774617068,1,0.0574934911294811,2004-11-17,Shipped,4,11,2004,6,168,S18_2795,0,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,17,EMEA,Ashworth,Victoria,2,0,-0.4604064377267551,-0.0846343643381374
10347,0.1648351648351648,1.0,6,0.3185997454537166,2004-11-29,Shipped,4,11,2004,6,168,S18_2795,6,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,0,APAC,Ferguson,Peter,1,2,0.23544232362018724,-0.11799793578152701
10356,0.2637362637362638,1.0,1,0.2926377891677396,2004-12-09,Shipped,4,12,2004,6,168,S18_2795,46,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,6,EMEA,Da Cunha,Daniel,1,2,0.2303316363800061,-0.059240988649178095
10367,0.2857142857142857,0.9287472647702408,7,0.1875753179806583,2005-01-12,Resolved,1,1,2005,6,168,S18_2795,85,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,18,,Young,Julie,1,2,0.12785972221931796,-0.08796348081834932
10380,0.1648351648351648,0.2776258205689278,8,0.0373988928486611,2005-02-16,Shipped,1,2,2005,6,168,S18_2795,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2,0,-0.5390333264796731,-0.10229827939919962
10390,0.2197802197802198,0.700629102844639,7,0.1138715960316661,2005-03-04,Shipped,1,3,2005,6,168,S18_2795,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,2,2,-0.11407530672388067,-0.12351603353425135
10421,0.3186813186813187,1.0,1,0.3640717699936842,2005-05-29,In Process,2,5,2005,6,168,S18_2795,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,1,0.2574219680681127,0.025389276156611407
10109,0.2197802197802198,1.0,1,0.1967042800097348,2003-03-10,Shipped,1,3,2003,0,132,S18_2870,57,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,18,,Hernandez,Rosa,1,2,0.19513857073895435,-0.15043073892416226
10123,0.4395604395604396,1.0,3,0.3440323160550179,2003-05-20,Shipped,2,5,2003,0,132,S18_2870,4,40.32.2555,"54, rue Royale",,Nantes,,44000,6,EMEA,Schmitt,Carine,1,1,0.25525130919335703,0.10428284956265854
10137,0.3406593406593407,1.0,3,0.2841499720234371,2003-07-10,Shipped,3,7,2003,0,132,S18_2870,66,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,6,EMEA,Henriot,Paul,1,1,0.23043692217806377,-0.006453748652063829
10148,0.2307692307692307,1.0,10,0.2239764658652846,2003-09-11,Shipped,3,9,2003,0,132,S18_2870,3,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,0,APAC,O'Hara,Anna,1,2,0.20508330628213556,-0.12564189224488082
10161,0.1868131868131868,1.0,9,0.1989365229801179,2003-10-17,Shipped,4,10,2003,0,132,S18_2870,39,86 21 3555,Smagsloget 45,,Aaarhus,,8200,4,EMEA,Ibsen,Palle,1,2,0.19460353234597472,-0.17390482239068333
10172,0.3626373626373627,1.0,7,0.4074086056054593,2003-11-05,Shipped,4,11,2003,0,132,S18_2870,35,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,18,,King,Julie,1,1,0.27427998577191715,0.08473117248074502
10181,0.2307692307692307,1.0,3,0.2501810572567381,2003-11-12,Shipped,4,11,2003,0,132,S18_2870,40,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,11,EMEA,Oeztan,Veysel,1,2,0.2142181508824499,-0.10977472911063452
10192,0.3516483516483517,1.0,8,0.3296683178108138,2003-11-20,Shipped,4,11,2003,0,132,S18_2870,60,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,18,,Young,Valarie,1,1,0.24674221618368608,0.029383344950322465
10204,0.2307692307692307,1.0,14,0.2711447303699009,2003-12-02,Shipped,4,12,2003,0,132,S18_2870,58,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,18,,Young,Jeff,1,2,0.22152602656270126,-0.09708099860323749
10212,0.3736263736263737,1.0,7,0.3255920480388098,2004-01-16,Shipped,1,1,2004,0,132,S18_2870,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,0.24619670157156737,0.04346560670486771
10226,0.1978021978021978,1.0,5,0.2021393063724067,2004-02-26,Shipped,1,2,2004,0,132,S18_2870,21,7605558146,361 Furth Circle,,San Diego,CA,91217,18,,Thompson,Valarie,1,2,0.1961577439599782,-0.1636902588865614
10241,0.4175824175824176,1.0,12,0.4684555981433268,2004-04-13,Shipped,2,4,2004,0,132,S18_2870,52,88.60.1555,"24, place Kluber",,Strasbourg,,67000,6,EMEA,Citeaux,Frederique,1,1,0.2977494434513639,0.16307200368391106
10253,0.3406593406593407,1.0,2,0.3451969645613048,2004-06-01,Cancelled,2,6,2004,0,132,S18_2870,86,(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,17,EMEA,Devon,Elizabeth,1,1,0.25171772682101845,0.03051086472364334
10266,0.1538461538461538,1.0,3,0.1722466613777115,2004-07-06,Shipped,3,7,2004,0,132,S18_2870,42,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,9,EMEA,Moroni,Maurizio,2,2,0.18398633213487048,-0.21489155257574297
10278,0.3626373626373627,1.0,3,0.2825000533061974,2004-08-06,Shipped,3,8,2004,0,132,S18_2870,74,7025551838,8489 Strong St.,,Las Vegas,NV,83030,18,,King,Sue,1,1,0.2307372265104186,0.009097694874170836
10287,0.4175824175824176,1.0,1,0.3360738845953913,2004-08-30,Shipped,3,8,2004,0,132,S18_2870,87,0897-034555,Grenzacherweg 237,,Gensve,,1203,16,EMEA,Holz,Michael,1,1,0.2516015618408869,0.08291344622053343
10301,0.1758241758241758,1.0,5,0.2015569821192633,2003-10-05,Shipped,4,10,2003,0,132,S18_2870,59,+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,11,EMEA,Klaeboe,Jan,1,2,0.19507928619870785,-0.18059334964275048
10311,0.4065934065934066,1.0,10,0.3526701258099786,2004-10-16,Shipped,4,10,2004,0,132,S18_2870,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,1,0.25694923281378745,0.08468740597339763
10321,0.2307692307692307,1.0,7,0.1741877422215229,2004-11-04,Shipped,4,11,2004,0,132,S18_2870,34,5085552555,1785 First Street,,New Bedford,MA,50553,18,,Benitez,Violeta,2,2,0.18772710154153827,-0.15578950219994886
10331,0.2197802197802198,0.5199671772428884,10,0.0886184283568383,2004-11-17,Shipped,4,11,2004,0,132,S18_2870,57,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,18,,Hernandez,Rosa,2,0,-0.2920549832684116,-0.0922970427215216
10343,0.2087912087912088,0.3479212253829321,3,0.0607227438060037,2004-11-24,Shipped,4,11,2004,0,132,S18_2870,66,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,6,EMEA,Henriot,Paul,2,0,-0.4633253436921403,-0.07317148574976558
10366,0.4725274725274726,1.0,2,0.4163375774869916,2005-01-10,Shipped,1,1,2005,0,132,S18_2870,69,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,,B-6000,2,EMEA,Cartrain,Pascale,1,1,0.281769905560564,0.17289019705548025
10379,0.2527472527472528,1.0,5,0.3415324392107154,2005-02-10,Shipped,1,2,2005,0,132,S18_2870,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,2,0.24693843904770496,-0.03790999348213964
10407,0.3846153846153846,1.0,12,0.4340984672078656,2005-04-22,On Hold,2,4,2005,0,132,S18_2870,81,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,18,,Frick,Sue,1,1,0.28445945537572315,0.11744265910031271
10419,0.5384615384615385,1.0,2,0.5303760770609096,2005-05-17,Shipped,2,5,2005,0,132,S18_2870,70,6562-9555,Geislweg 14,,Salzburg,,5020,1,EMEA,Pipps,Georg,0,1,0.32414977959461155,0.2915932017178363
10103,0.2307692307692307,0.7684628008752734,12,0.1294612691874738,2003-01-29,Shipped,1,1,2003,6,101,S18_2949,11,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,11,EMEA,Bergulfsen,Jonas,2,2,-0.044681833564163664,-0.12326435084759305
10112,0.1868131868131868,1.0,2,0.1512984286803518,2003-03-24,Shipped,1,3,2003,6,101,S18_2949,89,0921-12 3555,Berguvsv„gen  8,,Lule,,S-958 22,15,EMEA,Berglund,Christina,2,2,0.1779970307607064,-0.20275020304811747
10126,0.2747252747252747,0.8655634573304158,12,0.1700754448126452,2003-05-28,Shipped,2,5,2003,6,101,S18_2949,24,(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,14,EMEA,Sommer,Mart¡n,2,2,0.062154636576262634,-0.09056888967352733
10139,0.4395604395604396,1.0,1,0.3723073936798702,2003-07-16,Shipped,3,7,2003,6,101,S18_2949,75,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,0,APAC,Huxley,Adrian,1,1,0.2651079192929555,0.1214037144754132
10150,0.4505494505494506,0.8793763676148798,9,0.2796428411247387,2003-09-19,Shipped,3,9,2003,6,101,S18_2949,31,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,13,Japan,Natividad,Eric,1,1,0.12028796916680362,0.10462321925815249
10163,0.2747252747252747,1.0,2,0.2093249817839857,2003-10-20,Shipped,4,10,2003,6,101,S18_2949,19,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,18,,Hernandez,Maria,1,2,0.2017267638305642,-0.10141254985093057
10174,0.4395604395604396,1.0,5,0.3757234018618202,2003-11-06,Shipped,4,11,2003,6,101,S18_2949,7,61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,0,APAC,Calaghan,Tony,1,1,0.26629872984326575,0.12347214432731302
10183,0.3406593406593407,0.8516137855579868,9,0.2070795041714857,2003-11-13,Shipped,4,11,2003,6,101,S18_2949,18,2155554695,782 First Street,,Philadelphia,PA,71270,18,,Cervantes,Francisca,1,2,0.06461769493801806,-0.014919832357732837
10193,0.2417582417582418,0.9071389496717724,1,0.1564444986901381,2003-11-21,Shipped,4,11,2003,6,101,S18_2949,5,61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,0,APAC,Connery,Sean,2,2,0.09502210179995307,-0.13435160389811834
10206,0.3406593406593407,0.8655634573304158,7,0.2098543674686615,2003-12-05,Shipped,4,12,2003,6,101,S18_2949,17,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,3,,Tannamuri,Yoshi,1,2,0.07864783735154057,-0.016830860943623682
10215,0.4725274725274726,1.0,4,0.3696817877354572,2004-01-29,Shipped,1,1,2004,6,101,S18_2949,90,3105553722,3675 Furth Circle,,Burbank,CA,94019,18,,Thompson,Steve,1,1,0.26550583249342186,0.14463961241228163
10228,0.1978021978021978,1.0,3,0.1486889984096372,2004-03-10,Shipped,1,3,2004,6,101,S18_2949,16,6175555555,4658 Baden Av.,,Cambridge,MA,51247,18,,Tseng,Kyung,2,2,0.17752512153953914,-0.19605499769708806
10244,0.2637362637362638,1.0,1,0.2237735346861589,2004-04-29,Shipped,2,4,2004,6,101,S18_2949,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1,2,0.2063257568832204,-0.10093903856931025
10257,0.4835164835164836,0.8378008752735229,1,0.2885791655852249,2004-06-14,Shipped,2,6,2004,6,101,S18_2949,81,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,18,,Frick,Sue,1,1,0.08578397243994207,0.1455632893578233
10270,0.2747252747252747,0.948577680525164,10,0.183910792630069,2004-07-19,Shipped,3,7,2004,6,101,S18_2949,75,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,0,APAC,Huxley,Adrian,2,2,0.14471426243412877,-0.10356282574504319
10280,0.4395604395604396,1.0,3,0.3414618544527586,2004-08-17,Shipped,3,8,2004,6,101,S18_2949,2,011-4988555,Via Monte Bianco 34,,Torino,,10100,9,EMEA,Accorti,Paolo,1,1,0.2543552537297571,0.10272640729786264
10291,0.4505494505494506,1.0,12,0.3846619320959924,2004-09-08,Shipped,3,9,2004,6,101,S18_2949,72,0695-34 6555,?kergatan 24,,Boras,,S-844 67,15,EMEA,Larsson,Maria,1,1,0.2698524061802505,0.1371597644983893
10304,0.4395604395604396,1.0,7,0.3037842988617473,2004-10-11,Shipped,4,10,2004,6,101,S18_2949,8,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,6,EMEA,Tonini,Daniel,1,1,0.2412209670659382,0.07991224041651257
10312,0.3406593406593407,1.0,4,0.2374125686455153,2004-10-21,Shipped,4,10,2004,6,101,S18_2949,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1,2,0.21414439883733483,-0.034753751227582896
