ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10282,0.18681318681318687,1.0,13,0.20267383886235021,2004-08-20,Shipped,3,8,2004,0,163,S18_2238,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1
10292,0.21978021978021983,1.0,7,0.2994565708895224,2004-09-08,Shipped,3,9,2004,0,163,S18_2238,45,2125557818,897 Long Airport Avenue,,NYC,NY,10022,18,,Yu,Kwai,1
10305,0.23076923076923078,1.0,4,0.25383381848100134,2004-10-13,Shipped,4,10,2004,0,163,S18_2238,48,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,18,,Hernandez,Marta,1
10314,0.39560439560439564,1.0,13,0.38925508816845067,2004-10-22,Shipped,4,10,2004,0,163,S18_2238,39,86 21 3555,Smagsloget 45,,Aaarhus,,8200,4,EMEA,Ibsen,Palle,1
10324,0.4505494505494506,1.0,8,0.4944844628977838,2004-11-05,Shipped,4,11,2004,0,163,S18_2238,88,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,18,,Frick,Michael,0
10336,0.4725274725274726,1.0,6,0.5131078101299422,2004-11-20,Shipped,4,11,2004,0,163,S18_2238,43,(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,6,EMEA,Bertrand,Marie,0
10349,0.3516483516483517,1.0,8,0.45861049492414724,2004-12-01,Shipped,4,12,2004,0,163,S18_2238,58,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,18,,Young,Jeff,1
10358,0.15384615384615385,1.0,10,0.14307162808891036,2004-12-10,Shipped,4,12,2004,0,163,S18_2238,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2
10371,0.20879120879120883,1.0,7,0.1558834969159608,2005-01-23,Shipped,1,1,2005,0,163,S18_2238,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,2
10382,0.20879120879120883,0.8358862144420132,5,0.12630774807417577,2005-02-17,Shipped,1,2,2005,0,163,S18_2238,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,2
10412,0.38461538461538464,1.0,4,0.45812448945529904,2005-05-03,Shipped,2,5,2005,0,163,S18_2238,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1
10425,0.2417582417582418,1.0,3,0.3555641008862064,2005-05-31,In Process,2,5,2005,0,163,S18_2238,44,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,6,EMEA,Labrune,Janine,1
10100,0.4835164835164836,0.5596280087527352,2,0.21380343762476414,2003-01-06,Shipped,1,1,2003,6,60,S18_2248,60,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,18,,Young,Valarie,1
10110,0.28571428571428575,0.31961159737417943,6,0.08278048066749653,2003-03-18,Shipped,1,3,2003,6,60,S18_2248,0,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,17,EMEA,Ashworth,Victoria,2
10124,0.39560439560439564,0.36925601750547044,5,0.13093693178350777,2003-05-21,Shipped,2,5,2003,6,60,S18_2248,74,7025551838,8489 Strong St.,,Las Vegas,NV,83030,18,,King,Sue,2
10149,0.19780219780219782,0.4852297592997812,10,0.0745926487445104,2003-09-12,Shipped,3,9,2003,6,60,S18_2248,73,4155554312,2793 Furth Circle,,Brisbane,CA,94217,18,,Taylor,Sue,2
10162,0.23076923076923078,0.5845185995623633,8,0.10276037871663679,2003-10-18,Shipped,4,10,2003,6,60,S18_2248,23,6505551386,7734 Strong St.,,San Francisco,CA,,18,,Brown,Julie,2
10173,0.21978021978021983,0.41890043763676144,12,0.07449118315494753,2003-11-05,Shipped,4,11,2003,6,60,S18_2248,67,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,9,EMEA,Rovelli,Giovanni,2
10182,0.3516483516483517,0.4686816192560175,9,0.13540288824006466,2003-11-12,Shipped,4,11,2003,6,60,S18_2248,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,2
10193,0.39560439560439564,0.4437910284463895,13,0.14776698500882682,2003-11-21,Shipped,4,11,2003,6,60,S18_2248,5,61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,0,APAC,Connery,Sean,2
10204,0.18681318681318687,0.6094091903719913,3,0.08536270639608197,2003-12-02,Shipped,4,12,2003,6,60,S18_2248,58,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,18,,Young,Jeff,2
10214,0.16483516483516486,0.4934354485776805,6,0.06176386898586616,2004-01-26,Shipped,1,1,2004,6,60,S18_2248,24,(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,14,EMEA,Sommer,Mart¡n,2
10227,0.2417582417582418,0.32781728665207877,9,0.06923703023453993,2004-03-02,Shipped,1,3,2004,6,60,S18_2248,71,78.32.5555,"2, rue du Commerce",,Lyon,,69004,6,EMEA,Saveley,Mary,2
10241,0.29670329670329676,0.625957330415755,1,0.140825415218515,2004-04-13,Shipped,2,4,2004,6,60,S18_2248,52,88.60.1555,"24, place Kluber",,Strasbourg,,67000,6,EMEA,Citeaux,Frederique,2
10280,0.20879120879120883,0.4934354485776805,15,0.08028060382319403,2004-08-17,Shipped,3,8,2004,6,60,S18_2248,2,011-4988555,Via Monte Bianco 34,,Torino,,10100,9,EMEA,Accorti,Paolo,2
10288,0.2417582417582418,0.4768873085339168,4,0.09167710120163199,2004-09-01,Shipped,3,9,2004,6,60,S18_2248,38,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,13,APAC,Victorino,Wendy,2
10303,0.43956043956043966,0.30306345733041573,2,0.130413428161995,2004-10-06,Shipped,4,10,2004,6,60,S18_2248,41,(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,14,EMEA,Roel,Jose Pedro,2
10312,0.2637362637362638,0.4686816192560175,16,0.09943407199792365,2004-10-21,Shipped,4,10,2004,6,60,S18_2248,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,2
10332,0.3516483516483517,0.7846006564551422,9,0.19994382629679278,2004-11-17,Shipped,4,11,2004,6,60,S18_2248,0,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,17,EMEA,Ashworth,Victoria,1
10344,0.3736263736263737,0.4106947483588621,2,0.13192511839490265,2004-11-25,Shipped,4,11,2004,6,60,S18_2248,47,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,6,EMEA,Lebihan,Laurence,2
10367,0.4285714285714286,1.0,4,0.6178129459798672,2005-01-12,Resolved,1,1,2005,6,60,S18_2248,85,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,18,,Young,Julie,0
10379,0.23076923076923078,0.3066192560175054,1,0.06242118954433864,2005-02-10,Shipped,1,2,2005,6,60,S18_2248,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2
10407,0.39560439560439564,0.625957330415755,1,0.1889002527081387,2005-04-22,On Hold,2,4,2005,6,60,S18_2248,81,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,18,,Frick,Sue,1
10420,0.3296703296703297,0.5017778993435449,4,0.13281625096410693,2005-05-29,In Process,2,5,2005,6,60,S18_2248,75,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,0,APAC,Huxley,Adrian,2
10104,0.2527472527472528,1.0,12,0.24193513996001675,2003-01-31,Shipped,1,1,2003,5,122,S18_2319,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1
10114,0.3626373626373627,1.0,3,0.2707432795590218,2003-04-01,Shipped,2,4,2003,5,122,S18_2319,43,(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,6,EMEA,Bertrand,Marie,1
10127,0.4285714285714286,1.0,14,0.4274657057336147,2003-06-03,Shipped,2,6,2003,5,122,S18_2319,58,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,18,,Young,Jeff,1
10141,0.4505494505494506,1.0,8,0.4268561769383421,2003-08-01,Shipped,3,8,2003,5,122,S18_2319,77,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,5,EMEA,Suominen,Kalle,1
10151,0.4725274725274726,1.0,6,0.3625122879975767,2003-09-21,Shipped,3,9,2003,5,122,S18_2319,63,981-443655,Torikatu 38,,Oulu,,90110,5,EMEA,Koskitalo,Pirkko,1
10165,0.43956043956043966,1.0,15,0.40453962929767445,2003-10-22,Shipped,4,10,2003,5,122,S18_2319,31,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,13,Japan,Natividad,Eric,1
10175,0.46153846153846156,1.0,4,0.3976943782916578,2003-11-06,Shipped,4,11,2003,5,122,S18_2319,76,(171) 555-0297,35 King George,,London,,WX3 6FW,17,EMEA,Brown,Ann,1
10184,0.43956043956043966,1.0,9,0.40453962929767445,2003-11-14,Shipped,4,11,2003,5,122,S18_2319,41,(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,14,EMEA,Roel,Jose Pedro,1
10195,0.3186813186813187,1.0,9,0.22984308861254638,2003-11-25,Shipped,4,11,2003,5,122,S18_2319,53,9145554562,3758 North Pendale Street,,White Plains,NY,24067,18,,Frick,Steve,1
10207,0.40659340659340665,1.0,10,0.38751105644060196,2003-12-09,Shipped,4,12,2003,5,122,S18_2319,29,6175552555,6251 Ingle Ln.,,Boston,MA,51003,18,,Franco,Valarie,1
10229,0.21978021978021983,1.0,4,0.24139913695428245,2004-03-11,Shipped,1,3,2004,5,122,S18_2319,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1
10246,0.17582417582417587,0.975109409190372,8,0.12336377546106186,2004-05-05,Shipped,2,5,2004,5,122,S18_2319,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2
10259,0.3076923076923077,0.9919310722100656,7,0.21306376818200873,2004-06-15,Shipped,2,6,2004,5,122,S18_2319,38,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,13,APAC,Victorino,Wendy,1
10271,0.4835164835164836,1.0,8,0.33905462010327436,2004-07-20,Shipped,3,7,2004,5,122,S18_2319,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1
10281,0.46153846153846156,1.0,4,0.3890477454419526,2004-08-19,Shipped,3,8,2004,5,122,S18_2319,28,2155551555,7586 Pompton St.,,Allentown,PA,70267,18,,Yu,Kyung,1
10292,0.38461538461538464,1.0,11,0.29753901829836327,2004-09-08,Shipped,3,9,2004,5,122,S18_2319,45,2125557818,897 Long Airport Avenue,,NYC,NY,10022,18,,Yu,Kwai,1
10305,0.3296703296703297,1.0,8,0.31865709556955657,2004-10-13,Shipped,4,10,2004,5,122,S18_2319,48,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,18,,Hernandez,Marta,1
10313,0.2527472527472528,1.0,2,0.2157724582686001,2004-10-22,Shipped,4,10,2004,5,122,S18_2319,17,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,3,,Tannamuri,Yoshi,1
10324,0.29670329670329676,0.14496717724288832,10,0.05549064862245758,2004-11-05,Shipped,4,11,2004,5,122,S18_2319,88,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,18,,Frick,Michael,2
10334,0.43956043956043966,1.0,6,0.39209318364462936,2004-11-19,On Hold,4,11,2004,5,122,S18_2319,89,0921-12 3555,Berguvsv„gen  8,,Lule,,S-958 22,15,EMEA,Berglund,Christina,1
10349,0.3516483516483517,1.0,7,0.34861150222746384,2004-12-01,Shipped,4,12,2004,5,122,S18_2319,58,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,18,,Young,Jeff,1
10358,0.15384615384615385,0.1304704595185996,11,0.018107196189599484,2004-12-10,Shipped,4,12,2004,5,122,S18_2319,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2
10370,0.17582417582417587,1.0,5,0.25490435397667915,2005-01-20,Shipped,1,1,2005,5,122,S18_2319,3,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,0,APAC,O'Hara,Anna,1
10383,0.23076923076923078,1.0,11,0.24718341081726125,2005-02-22,Shipped,1,2,2005,5,122,S18_2319,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1
10412,0.5494505494505495,0.975109409190372,8,0.36880168403468366,2005-05-03,Shipped,2,5,2005,5,122,S18_2319,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1
10425,0.3516483516483517,0.9919310722100656,7,0.24230056313402215,2005-05-31,In Process,2,5,2005,5,122,S18_2319,44,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,6,EMEA,Labrune,Janine,1
10101,0.20879120879120883,1.0,4,0.24262554712378148,2003-01-09,Shipped,1,1,2003,6,127,S18_2325,13,+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,7,EMEA,Keitel,Roland,1
10110,0.29670329670329676,1.0,4,0.24833703045511735,2003-03-18,Shipped,1,3,2003,6,127,S18_2325,0,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,17,EMEA,Ashworth,Victoria,1
10124,0.39560439560439564,1.0,3,0.29040554619735653,2003-05-21,Shipped,2,5,2003,6,127,S18_2325,74,7025551838,8489 Strong St.,,Las Vegas,NV,83030,18,,King,Sue,1
10149,0.29670329670329676,1.0,8,0.3285279328150746,2003-09-12,Shipped,3,9,2003,6,127,S18_2325,73,4155554312,2793 Furth Circle,,Brisbane,CA,94217,18,,Taylor,Sue,1
10162,0.3516483516483517,1.0,6,0.2806898483677643,2003-10-18,Shipped,4,10,2003,6,127,S18_2325,23,6505551386,7734 Strong St.,,San Francisco,CA,,18,,Brown,Julie,1
10173,0.27472527472527475,1.0,10,0.294889884101298,2003-11-05,Shipped,4,11,2003,6,127,S18_2325,67,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,9,EMEA,Rovelli,Giovanni,1
10182,0.15384615384615385,1.0,7,0.1271900575486355,2003-11-12,Shipped,4,11,2003,6,127,S18_2325,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,2
10193,0.41758241758241765,1.0,11,0.3059224288215214,2003-11-21,Shipped,4,11,2003,6,127,S18_2325,5,61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,0,APAC,Connery,Sean,1
10204,0.21978021978021983,1.0,1,0.20029822060236746,2003-12-02,Shipped,4,12,2003,6,127,S18_2325,58,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,18,,Young,Jeff,1
10214,0.23076923076923078,1.0,4,0.22955486751755616,2004-01-26,Shipped,1,1,2004,6,127,S18_2325,24,(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,14,EMEA,Sommer,Mart¡n,1
10227,0.43956043956043966,1.0,7,0.4805373558802619,2004-03-02,Shipped,1,3,2004,6,127,S18_2325,71,78.32.5555,"2, rue du Commerce",,Lyon,,69004,6,EMEA,Saveley,Mary,0
10243,0.4505494505494506,1.0,2,0.4170419545507686,2004-04-26,Shipped,2,4,2004,6,127,S18_2325,29,6175552555,6251 Ingle Ln.,,Boston,MA,51003,18,,Franco,Valarie,1
10280,0.3406593406593407,1.0,13,0.31385733202849575,2004-08-17,Shipped,3,8,2004,6,127,S18_2325,2,011-4988555,Via Monte Bianco 34,,Torino,,10100,9,EMEA,Accorti,Paolo,1
10288,0.27472527472527475,1.0,2,0.2456342224316891,2004-09-01,Shipped,3,9,2004,6,127,S18_2325,38,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,13,APAC,Victorino,Wendy,1
10304,0.19780219780219782,1.0,17,0.14401275819500073,2004-10-11,Shipped,4,10,2004,6,127,S18_2325,8,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,6,EMEA,Tonini,Daniel,2
10312,0.27472527472527475,1.0,14,0.31228093910079435,2004-10-21,Shipped,4,10,2004,6,127,S18_2325,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1
10322,0.4835164835164836,1.0,6,0.8863070716369122,2004-11-04,Shipped,4,11,2004,6,127,S18_2325,60,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,18,,Young,Valarie,0
10332,0.3186813186813187,0.5170951859956237,8,0.13102442747305834,2004-11-17,Shipped,4,11,2004,6,127,S18_2325,0,(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,17,EMEA,Ashworth,Victoria,2
10344,0.2637362637362638,1.0,3,0.2533750175542823,2004-11-25,Shipped,4,11,2004,6,127,S18_2325,47,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,6,EMEA,Lebihan,Laurence,1
10356,0.2527472527472528,1.0,3,0.23146580278765683,2004-12-09,Shipped,4,12,2004,6,127,S18_2325,46,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,6,EMEA,Da Cunha,Daniel,1
10367,0.23076923076923078,1.0,5,0.27307037079790925,2005-01-12,Resolved,1,1,2005,6,127,S18_2325,85,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,18,,Young,Julie,1
10380,0.3736263736263737,1.0,10,0.3271507947770221,2005-02-16,Shipped,1,2,2005,6,127,S18_2325,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1
10390,0.27472527472527475,0.986187089715536,16,0.1901788661882099,2005-03-04,Shipped,1,3,2005,6,127,S18_2325,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,1
10409,0.0,1.0,2,0.02231581238277232,2005-04-23,Shipped,2,4,2005,6,127,S18_2325,38,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,13,APAC,Victorino,Wendy,2
10420,0.4285714285714286,1.0,2,0.3304888656220613,2005-05-29,In Process,2,5,2005,6,127,S18_2325,75,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,0,APAC,Huxley,Adrian,1
10103,0.17582417582417587,0.3721280087527352,2,0.0520452301246924,2003-01-29,Shipped,1,1,2003,5,60,S18_2432,11,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,11,EMEA,Bergulfsen,Jonas,2
10114,0.4285714285714286,0.5715262582056893,6,0.19175672963170204,2003-04-01,Shipped,2,4,2003,5,60,S18_2432,43,(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,6,EMEA,Bertrand,Marie,1
10126,0.40659340659340665,0.5216083150984682,2,0.1701188250284729,2003-05-28,Shipped,2,5,2003,5,60,S18_2432,24,(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,14,EMEA,Sommer,Mart¡n,2
10140,0.43956043956043966,0.4801695842450766,2,0.17421274098996595,2003-07-24,Shipped,3,7,2003,5,60,S18_2432,79,6505556809,9408 Furth Circle,,Burlingame,CA,94217,18,,Hirano,Juri,2
10151,0.3626373626373627,0.5798687089715536,9,0.1632118123592441,2003-09-21,Shipped,3,9,2003,5,60,S18_2432,63,981-443655,Torikatu 38,,Oulu,,90110,5,EMEA,Koskitalo,Pirkko,2
10165,0.27472527472527475,0.6047592997811816,18,0.12660920381128285,2003-10-22,Shipped,4,10,2003,5,60,S18_2432,31,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,13,Japan,Natividad,Eric,2
10175,0.38461538461538464,0.5798687089715536,7,0.17339954575767227,2003-11-06,Shipped,4,11,2003,5,60,S18_2432,76,(171) 555-0297,35 King George,,London,,WX3 6FW,17,EMEA,Brown,Ann,2
10184,0.41758241758241765,0.4551422319474835,12,0.15917671702938166,2003-11-14,Shipped,4,11,2003,5,60,S18_2432,41,(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,14,EMEA,Roel,Jose Pedro,2
10194,0.4285714285714286,0.5964168490153172,2,0.1977784917948896,2003-11-25,Shipped,4,11,2003,5,60,S18_2432,71,78.32.5555,"2, rue du Commerce",,Lyon,,69004,6,EMEA,Saveley,Mary,1
10207,0.3406593406593407,0.588211159737418,13,0.15468355603069556,2003-12-09,Shipped,4,12,2003,5,60,S18_2432,29,6175552555,6251 Ingle Ln.,,Boston,MA,51003,18,,Franco,Valarie,2
10217,0.3186813186813187,0.47182713347921224,2,0.1225064647550452,2004-02-04,Shipped,1,2,2004,5,60,S18_2432,38,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,13,APAC,Victorino,Wendy,2
10229,0.2417582417582418,0.4467997811816192,7,0.08714791256607214,2004-03-11,Shipped,1,3,2004,5,60,S18_2432,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,2
10246,0.2637362637362638,0.4801695842450766,11,0.10128692189428906,2004-05-05,Shipped,2,5,2004,5,60,S18_2432,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2
10259,0.2637362637362638,0.3055251641137855,10,0.07311919192216267,2004-06-15,Shipped,2,6,2004,5,60,S18_2432,38,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,13,APAC,Victorino,Wendy,2
10271,0.20879120879120883,0.5798687089715536,11,0.09189767857024693,2004-07-20,Shipped,3,7,2004,5,60,S18_2432,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,2
10281,0.2527472527472528,0.42190919037199115,7,0.08764568216124648,2004-08-19,Shipped,3,8,2004,5,60,S18_2432,28,2155551555,7586 Pompton St.,,Allentown,PA,70267,18,,Yu,Kyung,2
10291,0.21978021978021983,0.42190919037199115,2,0.07491175067110666,2004-09-08,Shipped,3,9,2004,5,60,S18_2432,72,0695-34 6555,?kergatan 24,,Boras,,S-844 67,15,EMEA,Larsson,Maria,2
10305,0.38461538461538464,0.36378555798687084,11,0.12576953929475534,2004-10-13,Shipped,4,10,2004,5,60,S18_2432,48,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,18,,Hernandez,Marta,2
10313,0.3076923076923077,0.35544310722100647,5,0.09671949984816927,2004-10-22,Shipped,4,10,2004,5,60,S18_2432,17,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,3,,Tannamuri,Yoshi,2
10322,0.3186813186813187,0.4695021881838074,11,0.12206898630729224,2004-11-04,Shipped,4,11,2004,5,60,S18_2432,60,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,18,,Young,Valarie,2
10334,0.3076923076923077,0.47182713347921224,1,0.11799345179318374,2004-11-19,On Hold,4,11,2004,5,60,S18_2432,89,0921-12 3555,Berguvsv„gen  8,,Lule,,S-958 22,15,EMEA,Berglund,Christina,2
10347,0.4835164835164836,1.0,8,0.4670630196894713,2004-11-29,Shipped,4,11,2004,5,60,S18_2432,6,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,0,APAC,Ferguson,Peter,1
10357,0.38461538461538464,0.4801695842450766,7,0.15142342252256694,2004-12-10,Shipped,4,12,2004,5,60,S18_2432,55,4155551450,5677 Strong St.,,San Rafael,CA,97562,18,,Nelson,Valarie,2
10370,0.17582417582417587,0.9570568927789935,7,0.12122858653286936,2005-01-20,Shipped,1,1,2005,5,60,S18_2432,3,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,0,APAC,O'Hara,Anna,2
10381,0.3186813186813187,0.29731947483588617,7,0.08966984714723615,2005-02-17,Shipped,1,2,2005,5,60,S18_2432,23,6505551386,7734 Strong St.,,San Francisco,CA,,18,,Brown,Julie,2
10391,0.41758241758241765,0.15891684901531733,5,0.08910369856779117,2005-03-09,Shipped,1,3,2005,5,60,S18_2432,3,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,0,APAC,O'Hara,Anna,2
10412,0.4505494505494506,0.4801695842450766,11,0.17877060468344577,2005-05-03,Shipped,2,5,2005,5,60,S18_2432,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,2
10425,0.14285714285714285,0.3055251641137855,10,0.03331085895033113,2005-05-31,In Process,2,5,2005,5,60,S18_2432,44,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,6,EMEA,Labrune,Janine,2
10106,0.3076923076923077,0.8685722100656454,2,0.1905148790464,2003-02-17,Shipped,1,2,2003,2,84,S18_2581,67,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,9,EMEA,Rovelli,Giovanni,1
10120,0.2527472527472528,0.6144693654266958,8,0.11766773254552901,2003-04-29,Shipped,2,4,2003,2,84,S18_2581,6,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,0,APAC,Ferguson,Peter,2
10133,0.4725274725274726,0.5797319474835886,3,0.21411445171451118,2003-06-27,Shipped,2,6,2003,2,84,S18_2581,33,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,14,EMEA,Freyre,Diego,1
10145,0.2637362637362638,0.799234135667396,14,0.1527476219921519,2003-08-25,Shipped,3,8,2003,2,84,S18_2581,85,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,18,,Young,Julie,2
10168,0.16483516483516486,0.6028446389496717,9,0.07411620162830217,2003-10-28,Shipped,4,10,2003,2,84,S18_2581,79,6505556809,9408 Furth Circle,,Burlingame,CA,94217,18,,Hirano,Juri,2
10210,0.4835164835164836,0.6838074398249452,7,0.24718414607515665,2004-01-12,Shipped,1,1,2004,2,84,S18_2581,62,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,10,Japan,Kentary,Mory,1
10223,0.4505494505494506,1.0,9,0.3119537493373489,2004-02-20,Shipped,1,2,2004,2,84,S18_2581,6,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,0,APAC,Ferguson,Peter,1
10235,0.19780219780219782,0.6721827133479212,3,0.09871498977623899,2004-04-02,Shipped,2,4,2004,2,84,S18_2581,68,(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,3,,Lincoln,Elizabeth,2
10250,0.23076923076923078,0.9841356673960613,4,0.16076781511499066,2004-05-11,Shipped,2,5,2004,2,84,S18_2581,81,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,18,,Frick,Sue,2
10263,0.29670329670329676,0.8108588621444202,10,0.17362968147892718,2004-06-28,Shipped,2,6,2004,2,84,S18_2581,35,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,18,,King,Julie,2
10275,0.3186813186813187,0.8685722100656454,9,0.19716087516276778,2004-07-23,Shipped,3,7,2004,2,84,S18_2581,44,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,6,EMEA,Labrune,Janine,1
10284,0.27472527472527475,0.6144693654266958,1,0.12822750643902106,2004-08-21,Shipped,3,8,2004,2,84,S18_2581,59,+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,11,EMEA,Klaeboe,Jan,2
